Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
2028,OD-000824,2024-01-23,2024-01-28,Standard Class,Customer-0925,Customer-0925,Consumer,United States,Philadelphia,California,82592,South,PROD-5953,Technology,Machines,Machines - Item 38,425.07,5,0.0,11.29,2024-01
2029,OD-000825,2031-12-03,2031-12-06,First Class,Customer-0422,Customer-0422,Consumer,United States,San Antonio,Texas,27439,Central,PROD-5286,Office Supplies,Storage,Storage - Item 74,753.54,5,0.15,33.3,2031-12
2030,OD-000825,2031-12-03,2031-12-06,Same Day,Customer-0422,Customer-0422,Consumer,United States,Los Angeles,New York,58183,East,PROD-9297,Office Supplies,Storage,Storage - Item 69,542.01,6,0.05,106.27,2031-12
2031,OD-000825,2031-12-03,2031-12-07,Same Day,Customer-0422,Customer-0422,Corporate,United States,Phoenix,Illinois,48551,South,PROD-1153,Office Supplies,Storage,Storage - Item 54,320.76,4,0.05,140.26,2031-12
2032,OD-000825,2031-12-03,2031-12-06,Standard Class,Customer-0422,Customer-0422,Consumer,United States,Los Angeles,California,29075,West,PROD-6507,Office Supplies,Storage,Storage - Item 6,428.79,8,0.15,188.62,2031-12
2033,OD-000826,2026-09-15,2026-09-21,First Class,Customer-0554,Customer-0554,Corporate,United States,New York,New York,41403,South,PROD-9774,Furniture,Chairs,Chairs - Item 72,673.6,5,0.15,-26.03,2026-09
2034,OD-000827,2028-03-28,2028-03-30,Same Day,Customer-0021,Customer-0021,Consumer,United States,Houston,Arizona,82882,Central,PROD-8740,Technology,Copiers,Copiers - Item 40,172.97,3,0.15,39.73,2028-03
2035,OD-000827,2028-03-28,2028-04-01,First Class,Customer-0021,Customer-0021,Home Office,United States,San Antonio,Illinois,94727,East,PROD-3764,Technology,Copiers,Copiers - Item 43,656.92,5,0.2,-14.13,2028-03
2036,OD-000827,2028-03-28,2028-03-29,First Class,Customer-0021,Customer-0021,Home Office,United States,Los Angeles,Texas,86087,South,PROD-5222,Technology,Copiers,Copiers - Item 89,540.27,1,0.0,-25.2,2028-03
2037,OD-000827,2028-03-28,2028-04-03,Standard Class,Customer-0021,Customer-0021,Home Office,United States,New York,Texas,30845,Central,PROD-2551,Technology,Copiers,Copiers - Item 16,661.22,6,0.2,133.91,2028-03
2038,OD-000828,2027-12-23,2027-12-27,Second Class,Customer-0554,Customer-0554,Home Office,United States,Phoenix,New York,52162,South,PROD-7545,Furniture,Chairs,Chairs - Item 10,820.87,6,0.1,162.35,2027-12
2039,OD-000828,2027-12-23,2027-12-25,Standard Class,Customer-0554,Customer-0554,Home Office,United States,Philadelphia,Pennsylvania,65443,West,PROD-3197,Furniture,Chairs,Chairs - Item 48,352.25,5,0.0,143.76,2027-12
2040,OD-000828,2027-12-23,2027-12-28,Standard Class,Customer-0554,Customer-0554,Consumer,United States,San Antonio,California,13606,Central,PROD-6038,Furniture,Chairs,Chairs - Item 2,177.27,9,0.15,-22.97,2027-12
2041,OD-000829,2022-06-06,2022-06-12,Second Class,Customer-0397,Customer-0397,Home Office,United States,Chicago,Arizona,26944,West,PROD-9396,Technology,Machines,Machines - Item 72,679.24,2,0.2,36.1,2022-06
2042,OD-000829,2022-06-06,2022-06-07,Standard Class,Customer-0397,Customer-0397,Consumer,United States,Houston,Texas,55933,South,PROD-8649,Technology,Machines,Machines - Item 38,519.67,3,0.2,199.21,2022-06
2043,OD-000829,2022-06-06,2022-06-12,Second Class,Customer-0397,Customer-0397,Home Office,United States,San Diego,Illinois,36716,West,PROD-3678,Technology,Machines,Machines - Item 53,777.81,2,0.2,113.43,2022-06
2044,OD-000829,2022-06-06,2022-06-11,Second Class,Customer-0397,Customer-0397,Corporate,United States,San Diego,Illinois,90415,Central,PROD-8118,Technology,Machines,Machines - Item 54,551.45,5,0.1,198.56,2022-06
2045,OD-000830,2029-11-25,2029-11-29,Standard Class,Customer-0625,Customer-0625,Consumer,United States,Philadelphia,Texas,39227,South,PROD-8854,Furniture,Chairs,Chairs - Item 13,727.88,5,0.05,25.74,2029-11
2046,OD-000830,2029-11-25,2029-11-29,Same Day,Customer-0625,Customer-0625,Corporate,United States,Chicago,Pennsylvania,87684,West,PROD-5324,Furniture,Chairs,Chairs - Item 38,143.58,2,0.15,20.21,2029-11
2047,OD-000831,2031-10-18,2031-10-22,Standard Class,Customer-0105,Customer-0105,Home Office,United States,San Antonio,Texas,71262,East,PROD-7452,Office Supplies,Paper,Paper - Item 26,195.18,6,0.2,54.64,2031-10
2048,OD-000831,2031-10-18,2031-10-20,First Class,Customer-0105,Customer-0105,Home Office,United States,San Antonio,California,45214,East,PROD-8123,Office Supplies,Paper,Paper - Item 10,330.58,8,0.15,49.34,2031-10
2049,OD-000831,2031-10-18,2031-10-20,Standard Class,Customer-0105,Customer-0105,Home Office,United States,Los Angeles,New York,38573,East,PROD-5266,Office Supplies,Paper,Paper - Item 82,205.02,8,0.0,11.86,2031-10
2050,OD-000832,2024-10-23,2024-10-25,First Class,Customer-0192,Customer-0192,Consumer,United States,San Diego,Pennsylvania,75266,East,PROD-6586,Technology,Copiers,Copiers - Item 82,301.72,8,0.05,153.63,2024-10
2051,OD-000832,2024-10-23,2024-10-28,Standard Class,Customer-0192,Customer-0192,Corporate,United States,Houston,California,29092,South,PROD-5171,Technology,Copiers,Copiers - Item 6,276.5,6,0.2,194.47,2024-10
2052,OD-000832,2024-10-23,2024-10-28,Standard Class,Customer-0192,Customer-0192,Consumer,United States,Los Angeles,Texas,48343,South,PROD-8510,Technology,Copiers,Copiers - Item 4,841.59,7,0.2,-25.39,2024-10
2053,OD-000833,2031-05-28,2031-06-03,First Class,Customer-0017,Customer-0017,Home Office,United States,Los Angeles,Arizona,63112,West,PROD-6612,Technology,Accessories,Accessories - Item 51,13.58,4,0.2,3.68,2031-05
2054,OD-000833,2031-05-28,2031-06-03,Standard Class,Customer-0017,Customer-0017,Corporate,United States,New York,Pennsylvania,85048,South,PROD-2330,Technology,Accessories,Accessories - Item 47,192.35,3,0.15,55.06,2031-05
2055,OD-000833,2031-05-28,2031-06-01,Standard Class,Customer-0017,Customer-0017,Corporate,United States,Houston,California,10860,East,PROD-1136,Technology,Accessories,Accessories - Item 95,605.69,2,0.1,1.46,2031-05
2056,OD-000834,2024-11-20,2024-11-26,Second Class,Customer-0120,Customer-0120,Home Office,United States,Philadelphia,Illinois,21684,Central,PROD-7122,Technology,Machines,Machines - Item 4,386.06,9,0.0,185.61,2024-11
2057,OD-000835,2032-04-21,2032-04-25,Second Class,Customer-0393,Customer-0393,Corporate,United States,New York,Arizona,23754,Central,PROD-3280,Furniture,Chairs,Chairs - Item 60,752.52,8,0.15,93.57,2032-04
2058,OD-000835,2032-04-21,2032-04-26,First Class,Customer-0393,Customer-0393,Home Office,United States,Phoenix,Texas,93578,East,PROD-3648,Furniture,Chairs,Chairs - Item 95,544.45,6,0.2,69.64,2032-04
2059,OD-000835,2032-04-21,2032-04-26,First Class,Customer-0393,Customer-0393,Home Office,United States,Los Angeles,New York,83655,West,PROD-5983,Furniture,Chairs,Chairs - Item 90,691.8,3,0.05,149.74,2032-04
2060,OD-000836,2022-08-22,2022-08-26,Second Class,Customer-0425,Customer-0425,Home Office,United States,Chicago,New York,22135,West,PROD-5561,Technology,Copiers,Copiers - Item 15,550.81,8,0.1,-14.46,2022-08
2061,OD-000836,2022-08-22,2022-08-24,Same Day,Customer-0425,Customer-0425,Corporate,United States,Philadelphia,Arizona,50983,East,PROD-1006,Technology,Copiers,Copiers - Item 6,728.4,5,0.15,-47.74,2022-08
2062,OD-000836,2022-08-22,2022-08-27,Standard Class,Customer-0425,Customer-0425,Home Office,United States,Houston,Arizona,36175,South,PROD-5661,Technology,Copiers,Copiers - Item 2,417.93,6,0.15,78.35,2022-08
2063,OD-000837,2022-09-20,2022-09-24,Second Class,Customer-0129,Customer-0129,Consumer,United States,San Antonio,Pennsylvania,51715,South,PROD-6763,Furniture,Bookcases,Bookcases - Item 75,439.07,2,0.1,63.62,2022-09
2064,OD-000838,2025-10-18,2025-10-21,Same Day,Customer-0130,Customer-0130,Consumer,United States,San Diego,Texas,39398,Central,PROD-3012,Technology,Machines,Machines - Item 77,724.47,1,0.0,4.21,2025-10
2065,OD-000838,2025-10-18,2025-10-21,Same Day,Customer-0130,Customer-0130,Home Office,United States,San Antonio,Arizona,58020,South,PROD-8623,Technology,Machines,Machines - Item 9,652.2,2,0.1,86.46,2025-10
2066,OD-000839,2031-06-09,2031-06-14,Second Class,Customer-0572,Customer-0572,Consumer,United States,Los Angeles,Texas,55487,Central,PROD-3519,Office Supplies,Paper,Paper - Item 52,924.75,5,0.15,41.68,2031-06
2067,OD-000839,2031-06-09,2031-06-12,First Class,Customer-0572,Customer-0572,Consumer,United States,Philadelphia,Arizona,87604,South,PROD-6330,Office Supplies,Paper,Paper - Item 98,553.98,7,0.15,160.19,2031-06
2068,OD-000839,2031-06-09,2031-06-13,Standard Class,Customer-0572,Customer-0572,Home Office,United States,Los Angeles,California,13750,West,PROD-4222,Office Supplies,Paper,Paper - Item 52,485.56,4,0.1,113.29,2031-06
2069,OD-000839,2031-06-09,2031-06-14,Standard Class,Customer-0572,Customer-0572,Consumer,United States,San Antonio,California,81349,Central,PROD-2724,Office Supplies,Paper,Paper - Item 58,783.29,5,0.2,57.24,2031-06
2070,OD-000840,2024-07-10,2024-07-14,Same Day,Customer-0560,Customer-0560,Home Office,United States,Houston,Arizona,76436,South,PROD-3921,Office Supplies,Storage,Storage - Item 53,322.92,5,0.1,182.19,2024-07
2071,OD-000840,2024-07-10,2024-07-16,Same Day,Customer-0560,Customer-0560,Home Office,United States,San Antonio,Arizona,14825,Central,PROD-3503,Office Supplies,Storage,Storage - Item 92,63.41,7,0.05,49.96,2024-07
2072,OD-000840,2024-07-10,2024-07-15,Standard Class,Customer-0560,Customer-0560,Home Office,United States,Phoenix,Texas,81726,Central,PROD-2274,Office Supplies,Storage,Storage - Item 7,441.44,2,0.15,99.39,2024-07
2073,OD-000840,2024-07-10,2024-07-14,Standard Class,Customer-0560,Customer-0560,Home Office,United States,Phoenix,Pennsylvania,56676,West,PROD-1762,Office Supplies,Storage,Storage - Item 96,813.0,1,0.1,-33.44,2024-07
2074,OD-000841,2022-08-24,2022-08-25,First Class,Customer-0029,Customer-0029,Home Office,United States,San Diego,California,59700,East,PROD-1895,Office Supplies,Storage,Storage - Item 10,359.07,9,0.05,102.75,2022-08
2075,OD-000841,2022-08-24,2022-08-26,First Class,Customer-0029,Customer-0029,Corporate,United States,New York,Illinois,57668,Central,PROD-2522,Office Supplies,Storage,Storage - Item 26,150.87,3,0.0,5.38,2022-08
2076,OD-000842,2030-11-23,2030-11-26,First Class,Customer-0097,Customer-0097,Corporate,United States,Chicago,Illinois,72347,South,PROD-4119,Furniture,Tables,Tables - Item 56,504.7,7,0.05,11.83,2030-11
2077,OD-000842,2030-11-23,2030-11-29,Same Day,Customer-0097,Customer-0097,Consumer,United States,Phoenix,Arizona,20370,East,PROD-3771,Furniture,Tables,Tables - Item 20,228.17,5,0.0,-37.35,2030-11
2078,OD-000843,2030-09-01,2030-09-05,Standard Class,Customer-0010,Customer-0010,Consumer,United States,Philadelphia,California,37921,West,PROD-2050,Technology,Accessories,Accessories - Item 49,304.43,4,0.05,167.03,2030-09
2079,OD-000843,2030-09-01,2030-09-04,First Class,Customer-0010,Customer-0010,Consumer,United States,San Diego,Texas,19547,West,PROD-2060,Technology,Accessories,Accessories - Item 92,363.32,9,0.1,70.81,2030-09
2080,OD-000843,2030-09-01,2030-09-03,First Class,Customer-0010,Customer-0010,Consumer,United States,New York,California,25205,East,PROD-4448,Technology,Accessories,Accessories - Item 39,609.36,7,0.2,24.63,2030-09
2081,OD-000844,2022-09-20,2022-09-26,Standard Class,Customer-0242,Customer-0242,Consumer,United States,Chicago,Texas,70321,West,PROD-3600,Technology,Phones,Phones - Item 74,467.33,3,0.1,171.03,2022-09
2082,OD-000845,2033-01-02,2033-01-06,Standard Class,Customer-0826,Customer-0826,Home Office,United States,Philadelphia,Illinois,62915,East,PROD-3801,Office Supplies,Labels,Labels - Item 32,567.76,1,0.0,-31.82,2033-01
2083,OD-000845,2033-01-02,2033-01-03,First Class,Customer-0826,Customer-0826,Consumer,United States,Los Angeles,Texas,78462,South,PROD-8542,Office Supplies,Labels,Labels - Item 78,902.63,3,0.05,96.69,2033-01
2084,OD-000845,2033-01-02,2033-01-06,First Class,Customer-0826,Customer-0826,Consumer,United States,Chicago,California,69126,South,PROD-4998,Office Supplies,Labels,Labels - Item 81,88.72,3,0.05,142.41,2033-01
2085,OD-000846,2031-09-12,2031-09-18,Second Class,Customer-0956,Customer-0956,Corporate,United States,San Diego,Pennsylvania,59203,Central,PROD-4515,Technology,Accessories,Accessories - Item 83,969.08,2,0.05,197.01,2031-09
2086,OD-000846,2031-09-12,2031-09-13,Same Day,Customer-0956,Customer-0956,Corporate,United States,Chicago,New York,52722,East,PROD-3210,Technology,Accessories,Accessories - Item 36,713.41,7,0.0,134.71,2031-09
2087,OD-000846,2031-09-12,2031-09-17,Same Day,Customer-0956,Customer-0956,Corporate,United States,Chicago,New York,16343,West,PROD-5705,Technology,Accessories,Accessories - Item 9,624.68,7,0.05,-13.65,2031-09
2088,OD-000847,2032-04-16,2032-04-22,Standard Class,Customer-0232,Customer-0232,Home Office,United States,Chicago,Texas,54230,Central,PROD-7071,Furniture,Bookcases,Bookcases - Item 9,402.32,2,0.05,135.0,2032-04
2089,OD-000847,2032-04-16,2032-04-18,Same Day,Customer-0232,Customer-0232,Consumer,United States,Chicago,Illinois,74190,South,PROD-4289,Furniture,Bookcases,Bookcases - Item 45,547.84,5,0.05,-36.26,2032-04
2090,OD-000847,2032-04-16,2032-04-19,Same Day,Customer-0232,Customer-0232,Home Office,United States,Houston,Texas,89864,Central,PROD-8190,Furniture,Bookcases,Bookcases - Item 33,364.86,6,0.15,41.2,2032-04
2091,OD-000848,2027-09-13,2027-09-18,Standard Class,Customer-0789,Customer-0789,Home Office,United States,Philadelphia,California,88015,South,PROD-1524,Furniture,Tables,Tables - Item 36,211.92,1,0.0,114.02,2027-09
2092,OD-000848,2027-09-13,2027-09-16,Standard Class,Customer-0789,Customer-0789,Consumer,United States,Chicago,Texas,55091,East,PROD-3934,Furniture,Tables,Tables - Item 25,244.49,3,0.1,-44.78,2027-09
2093,OD-000848,2027-09-13,2027-09-19,Second Class,Customer-0789,Customer-0789,Corporate,United States,Chicago,New York,96214,West,PROD-2591,Furniture,Tables,Tables - Item 83,163.51,9,0.2,-29.85,2027-09
2094,OD-000849,2024-10-29,2024-11-01,First Class,Customer-0284,Customer-0284,Home Office,United States,Houston,California,90916,South,PROD-6209,Office Supplies,Paper,Paper - Item 20,921.3,1,0.2,71.9,2024-10
2095,OD-000849,2024-10-29,2024-10-31,Same Day,Customer-0284,Customer-0284,Home Office,United States,Houston,California,62903,West,PROD-8241,Office Supplies,Paper,Paper - Item 50,786.42,4,0.0,83.88,2024-10
2096,OD-000849,2024-10-29,2024-11-03,Second Class,Customer-0284,Customer-0284,Corporate,United States,San Diego,California,80593,South,PROD-6289,Office Supplies,Paper,Paper - Item 13,821.7,2,0.15,115.78,2024-10
2097,OD-000850,2024-12-20,2024-12-23,Second Class,Customer-0715,Customer-0715,Corporate,United States,Phoenix,New York,41245,South,PROD-5983,Technology,Phones,Phones - Item 32,579.57,3,0.1,163.5,2024-12
2098,OD-000851,2032-05-24,2032-05-25,First Class,Customer-0759,Customer-0759,Home Office,United States,Los Angeles,Texas,80043,Central,PROD-8541,Furniture,Furnishings,Furnishings - Item 53,194.81,7,0.1,159.98,2032-05
2099,OD-000852,2019-05-18,2019-05-23,Standard Class,Customer-0802,Customer-0802,Consumer,United States,Philadelphia,California,45697,West,PROD-9509,Technology,Accessories,Accessories - Item 10,422.89,8,0.0,68.84,2019-05
2100,OD-000852,2019-05-18,2019-05-19,First Class,Customer-0802,Customer-0802,Consumer,United States,Houston,California,12140,East,PROD-4671,Technology,Accessories,Accessories - Item 35,856.64,2,0.2,79.56,2019-05
2101,OD-000852,2019-05-18,2019-05-19,Second Class,Customer-0802,Customer-0802,Consumer,United States,Los Angeles,New York,86647,Central,PROD-8010,Technology,Accessories,Accessories - Item 59,977.06,8,0.0,32.12,2019-05
2102,OD-000852,2019-05-18,2019-05-24,Second Class,Customer-0802,Customer-0802,Corporate,United States,San Diego,Arizona,86521,Central,PROD-4811,Technology,Accessories,Accessories - Item 3,37.66,8,0.0,44.99,2019-05
2103,OD-000853,2028-07-04,2028-07-10,First Class,Customer-0776,Customer-0776,Corporate,United States,Houston,Illinois,11363,Central,PROD-1452,Technology,Copiers,Copiers - Item 65,898.05,2,0.2,-30.14,2028-07
2104,OD-000853,2028-07-04,2028-07-08,First Class,Customer-0776,Customer-0776,Corporate,United States,Philadelphia,Texas,70521,South,PROD-1637,Technology,Copiers,Copiers - Item 62,971.3,1,0.2,177.29,2028-07
2105,OD-000853,2028-07-04,2028-07-07,First Class,Customer-0776,Customer-0776,Consumer,United States,Houston,Texas,86174,East,PROD-8467,Technology,Copiers,Copiers - Item 46,444.79,1,0.1,-37.03,2028-07
2106,OD-000853,2028-07-04,2028-07-09,Same Day,Customer-0776,Customer-0776,Home Office,United States,Los Angeles,California,64704,Central,PROD-2252,Technology,Copiers,Copiers - Item 12,62.64,7,0.15,133.07,2028-07
2107,OD-000854,2033-12-02,2033-12-03,Second Class,Customer-0955,Customer-0955,Corporate,United States,San Diego,California,56084,West,PROD-9033,Office Supplies,Supplies,Supplies - Item 75,891.28,9,0.0,30.72,2033-12
2108,OD-000854,2033-12-02,2033-12-06,First Class,Customer-0955,Customer-0955,Consumer,United States,Phoenix,California,92613,Central,PROD-9674,Office Supplies,Supplies,Supplies - Item 82,858.82,9,0.2,84.41,2033-12
2109,OD-000854,2033-12-02,2033-12-04,Standard Class,Customer-0955,Customer-0955,Corporate,United States,Philadelphia,California,22464,Central,PROD-2585,Office Supplies,Supplies,Supplies - Item 15,302.09,6,0.1,-22.75,2033-12
2110,OD-000854,2033-12-02,2033-12-06,First Class,Customer-0955,Customer-0955,Home Office,United States,Houston,Texas,97157,West,PROD-2941,Office Supplies,Supplies,Supplies - Item 72,443.08,4,0.1,100.45,2033-12
2111,OD-000855,2026-10-03,2026-10-05,Second Class,Customer-0726,Customer-0726,Home Office,United States,New York,Pennsylvania,86981,South,PROD-4801,Technology,Copiers,Copiers - Item 12,173.17,3,0.15,114.22,2026-10
2112,OD-000855,2026-10-03,2026-10-04,Standard Class,Customer-0726,Customer-0726,Corporate,United States,New York,Pennsylvania,72358,West,PROD-8715,Technology,Copiers,Copiers - Item 95,394.09,6,0.1,35.66,2026-10
2113,OD-000855,2026-10-03,2026-10-09,First Class,Customer-0726,Customer-0726,Corporate,United States,Phoenix,Texas,73605,Central,PROD-3876,Technology,Copiers,Copiers - Item 96,578.42,5,0.15,63.28,2026-10
2114,OD-000856,2028-10-19,2028-10-21,Second Class,Customer-0200,Customer-0200,Corporate,United States,New York,California,52936,South,PROD-4662,Technology,Machines,Machines - Item 45,755.13,4,0.05,-28.11,2028-10
2115,OD-000857,2035-05-08,2035-05-09,First Class,Customer-0945,Customer-0945,Consumer,United States,Philadelphia,Arizona,39483,South,PROD-7397,Office Supplies,Labels,Labels - Item 3,74.23,6,0.15,-48.54,2035-05
2116,OD-000857,2035-05-08,2035-05-13,Same Day,Customer-0945,Customer-0945,Corporate,United States,Los Angeles,New York,42291,West,PROD-3567,Office Supplies,Labels,Labels - Item 67,283.42,4,0.0,-13.74,2035-05
